label,fea_2,fea_4,fea_8,fea_10,fea_11,fea_1_1,fea_1_2,fea_1_4,fea_1_5,fea_1_6,fea_1_7,fea_3_1,fea_3_2,fea_3_3,fea_5_1,fea_5_2,fea_6_3,fea_6_4,fea_6_5,fea_6_6,fea_6_8,fea_6_9,fea_6_11,fea_6_12,fea_6_15,fea_6_16,fea_7_-1,fea_7_1,fea_7_2,fea_7_3,fea_7_4,fea_7_5,fea_7_7,fea_7_8,fea_7_9,fea_7_10,fea_9_1,fea_9_2,fea_9_3,fea_9_4,fea_9_5
1,-0.6103251153664294,-0.23622352068039487,-1.4021354864545599,-0.08736149839005329,0.20534377982075497,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.9215950702170513,-0.3493381289912164,-0.06698028589475047,-0.686111197062066,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.050039196635309945,-0.25884644234255916,1.1012805145950828,-0.686111197062066,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.9109615189236082,0.3293495208737129,0.7674917144551304,-0.6862358258925431,0.7484423639637431,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.381802595677551,-0.12310891236957332,0.6005973143851542,-0.6140822924585081,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.1327866317970534,-0.10048599070740902,-0.9014522862446314,1.0848579246035386,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.7037061018216161,0.5216443550021095,-0.9014522862446314,1.8724596579209423,0.05705372899325273,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.47911972661074737,0.13705468674531623,0.7674917144551304,-0.6859537711709373,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-1.014976056672238,-0.5190100414574488,-0.8180050862096433,1.2165971578298256,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.5102467220958096,-1.0280257788561458,-0.15042748592973856,-0.6858291423404602,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.1639136272821156,-0.05524014738308039,0.26680851424520186,-0.6075228803281413,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.4507539934631086,-0.4511412764709558,0.016466914140237616,-0.6859734494073283,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.1083570431274246,0.09180884342098762,-1.0683466863146076,-0.6859537711709373,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.8904680747319892,-0.688681953923681,1.1847277146300708,-0.6859996870558498,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.29278082483580564,0.9343861145251066,1.871974261423295,0.3394082336702395,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.012214794334814443,-0.16835475569390193,0.26680851424520186,-0.6859996870558498,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.5102467220958096,-0.9714684747007349,0.1833613142102138,-0.08736149839005329,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.1706110340975489,-0.6660590322615167,0.7674917144551304,-0.6857832264555477,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.14342018309049653,0.23885783422505563,0.8509389144901185,1.8719480237747737,0.5550944741876295,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.14342018309049653,-0.25884644234255916,-0.7345578861746552,-0.6859996870558498,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.3195486047074265,0.3293495208737129,0.7674917144551304,-0.6075228803281413,3.584893537083945,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.43982981563987367,0.43370291431517805,-0.6858553799889817,-1.1903961207302012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.3613091514859319,-0.36064958982229856,-0.9848994862796194,-0.6856389193886796,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.3301821560008697,-0.33802666816013427,0.9343861145251066,-0.6140298171614652,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.3924361469709941,-0.3493381289912164,0.7674917144551304,1.8720529743688594,0.46269322141926716,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.5413737175808717,4.288360811752467,0.1833613142102138,1.8870609093231387,0.9767536602283008,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.1367227762750632,-0.24753498151147704,0.7674917144551304,1.8723415885025956,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.23680116954568312,-0.27015790317364136,0.35025571428019,-0.6075228803281413,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.41686573564062296,3.04410012033343,-0.8180050862096433,-0.6859078552860247,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.14342018309049653,-0.23622352068039487,-0.06698028589475047,-0.6862358258925431,0.7871578913730113,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.5063105776177999,0.30672659921154855,-1.485582686489548,-0.6862292664804126,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.45469013794111846,0.5782016591575203,0.9343861145251066,-0.6075228803281413,1.1292115729160193,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.7659600927917404,-0.5642558847817774,-0.4842162860696909,-0.6860652811771535,0.5841607370645722,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.014976056672238,-0.36064958982229856,1.1847277146300708,-0.6858094641040692,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.824277939283855,-0.6321246497682703,0.6005973143851542,-0.6075163209160109,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.2990551605158075,-0.39458397231554504,-0.9848994862796194,-0.686111197062066,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.5791981198813673,-0.12310891236957332,0.5171501143501661,-0.6861177564741964,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.6103251153664294,-0.27015790317364136,-1.485582686489548,-0.6861243158863268,1.3133871987601689,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.9215950702170513,-0.4850756589642023,0.9343861145251066,1.8720332961324684,0.7060443027992159,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.8904680747319892,-0.6547475714304346,0.5171501143501661,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.195040622767178,-0.33802666816013427,-0.06698028589475047,-0.08736149839005329,0.34345479059925454,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.6970086950061827,1.946888419718461,-0.06698028589475047,-0.6861177564741964,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.8837706679165559,-1.0280257788561458,0.7674917144551304,-0.6862030288318912,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.5413737175808717,2.30885516631309,-1.485582686489548,-0.6140822924585081,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.2056741740606209,0.06918592175882331,1.0178333145600946,-0.6075163209160109,0.6852204643208919,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.0,-1.0280257788561458,0.26680851424520186,-0.6075097615038806,0.6428667359693964,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.6970086950061827,0.3293495208737129,0.9343861145251066,1.8722104002599884,1.872629007683976,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.2884216092223644,-0.10048599070740902,-1.3186882864195717,-0.6858160235161995,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.14342018309049653,-0.22491205984931273,0.8509389144901185,-0.6856389193886796,-1.1903961207302012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1327866317970534,0.4990214333399452,0.8509389144901185,-0.08736149839005329,1.3600661160903948,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.6658816995211205,-0.04392868655199824,0.7674917144551304,1.2882324977055615,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.23680116954568312,0.555578737495356,0.7674917144551304,-0.686111197062066,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.2990551605158075,0.6121360416507667,0.7674917144551304,1.2163675784052628,0.3394082336702395,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.018912201150247752,-0.3040922856668878,-3.0710794871543214,-0.6861243158863268,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.9460246588866803,0.3293495208737129,-1.2352410863845837,-0.6859996870558498,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.3613091514859319,0.10312030425206978,-0.06698028589475047,-0.6862030288318912,0.3394082336702395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.7348330973066782,-0.25884644234255916,0.7674917144551304,2.527895796223585,0.38987036547669374,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1639136272821156,2.4898385396104046,0.9343861145251066,-0.6075163209160109,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.16784977176012542,-0.021305764889833927,0.5171501143501661,-0.6075163209160109,0.46269322141926716,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.3613091514859319,-0.009994304058751773,0.7674917144551304,-0.6860456029407623,1.6099672995268113,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.0,-0.3493381289912164,-0.7345578861746552,-0.6074310485583162,-1.1903961207302012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.3301821560008697,-0.19097767735606624,-0.4842162860696909,-0.6860587217650231,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-0.859341079246927,-0.7339277972480097,1.0178333145600946,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.23680116954568312,-0.46245273730203795,-1.2352410863845837,-0.6859537711709373,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,-0.7226163364169276,-0.06698028589475047,-0.6075228803281413,0.5257672212402528,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.2923577537003742,-0.5642558847817774,1.0178333145600946,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.2923577537003742,-0.22491205984931273,0.35025571428019,-0.6858947364617639,0.6852204643208919,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0.05787446092774116,0.6840445144201424,1.08488416225206,-1.1903961207302012,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.4507539934631086,-0.7113048755858454,0.9343861145251066,-0.6140429359857259,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.4751835821327375,-0.3040922856668878,1.1012805145950828,2.265788246906258,0.7229720524246881,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.10559578079000102,-0.1570432948628198,0.09991411417522571,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.2301037627302498,-0.05524014738308039,0.6005973143851542,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.5102467220958096,0.2501692950561378,-0.06698028589475047,-0.08927028731999004,0.3394082336702395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,-0.7678621797412561,0.35025571428019,-0.08731558250514072,0.4550543332271693,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-1.979912916709166,-0.3493381289912164,-0.23387468596472666,-0.6861243158863268,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.1367227762750632,-0.03261722572091608,-0.06698028589475047,-0.6860849594135445,0.05705372899325273,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.44799273112568516,-0.9714684747007349,1.1847277146300708,-0.6075228803281413,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.1083570431274246,-0.0778630690452447,0.9343861145251066,-0.6075228803281413,1.0656076314546785,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.6573818849750954,1.0178333145600946,1.8719480237747737,1.1778147372336771,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,-0.3040922856668878,1.0178333145600946,-0.6858619394011121,0.5209110210334225,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.07446878530493883,-0.12310891236957332,-1.7359242865945121,-0.08736149839005329,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.1367227762750632,-0.20228913818714842,0.9343861145251066,-0.6856848352735923,0.3648428152930525,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1.724199546013235,0.5216443550021095,-0.4842162860696909,-0.6860980782378053,0.9767536602283008,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2.813644387990412,-0.36064958982229856,0.7674917144551304,1.2163872566416538,1.79544875697815,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.47911972661074737,-0.33802666816013427,0.7674917144551304,-0.6860849594135445,0.5774440911347185,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.7903896814613693,0.8383652582724098,-0.9014522862446314,-0.686019365292241,0.9401790654914494,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.7037061018216161,-0.31540374649797,0.8509389144901185,1.2164003754659145,0.9767536602283008,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-2.1666748896195394,-0.7339277972480097,-0.15042748592973856,-0.6075228803281413,0.8841136246606682,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,-0.9262226313764064,1.0178333145600946,-0.6074244891461857,0.33290636167052673,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.2990551605158075,-0.49638711979528444,-1.4021354864545599,1.871934904950513,0.2872340676590904,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.6658816995211205,0.06918592175882331,-0.4842162860696909,1.0848907216641903,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.23680116954568312,1.2229549265292032,0.9343861145251066,1.871934904950513,0.3394082336702395,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.45469013794111846,0.34066098170479503,1.1012805145950828,2.266168692809819,1.0391102500589875,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3.311676315751407,0.38590682502912366,0.26680851424520186,-0.6862358258925431,1.0656076314546785,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-2.0110399121942284,-0.21360059901823056,1.0178333145600946,1.8724662173330726,0.5550944741876295,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1327866317970534,-0.1570432948628198,-1.569029886524536,-0.08736149839005329,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,1.5622987514616677,0.7674917144551304,-0.6075228803281413,0.5774440911347185,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.261230758215312,0.10312030425206978,-1.2352410863845837,-0.6861177564741964,0.20534377982075497,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4751835821327375,0.4424641291845344,-1.4021354864545599,-0.08733526074153183,0.3394082336702395,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.6414521108514917,3.9263940651578384,-1.6524770865595242,-0.6861308752984572,0.6213204220611309,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.261230758215312,0.19361199090072703,-0.06698028589475047,-0.6860587217650231,0.20534377982075497,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.16835475569390193,-0.9014522862446314,-0.686019365292241,-1.1903961207302012,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,-0.8017965622345026,-1.1517938863495956,-0.686019365292241,0.2925864988366668,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.38573874015556076,0.634758963312931,-1.7359242865945121,1.355053229077608,0.20534377982075497,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.9527220657021136,0.046563000096659,-1.3186882864195717,-0.6862227070682823,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.4507539934631086,-0.7339277972480097,0.016466914140237616,-0.6858160235161995,0.5078319848082105,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.8583538663899134,-1.3186882864195717,-0.08731558250514072,0.32986441414383694,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.1367227762750632,-0.08917452987632686,0.6840445144201424,-0.6856389193886796,0.6213204220611309,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.7970870882768026,-0.7113048755858454,0.016466914140237616,-0.6858553799889817,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.6658816995211205,4.288360811752467,0.26680851424520186,-0.6075228803281413,1.6099672995268113,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.27015790317364136,0.7674917144551304,-0.6075163209160109,0.5451473125890904,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.0082786498568046,-0.25884644234255916,0.5171501143501661,-0.686019365292241,1.1293640842245882,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.1367227762750632,-0.14573183403173764,-0.4842162860696909,-0.6858160235161995,-1.1903961207302012,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
